"Іван щодня грає у футбол, і я теж.","Іван щодня грає у футбол, і я теж ___."
"Подруга завжди рекомендує мені нову музику, але я ще слухаю стару.","Подруга завжди рекомендує мені нову музику, але я ще слухаю стару ___."
"Чи не можеш відповісти, чи просто просто не хочеш?","Чи не можеш відповісти, чи просто просто не хочеш ___?"
"Вона мене не любить, а я ії.","Вона мене не любить, а я ії ___."
"Вони запрошували мене піти на озеро, але я не мав часу.","Вони запрошували мене піти на озеро, але я не мав часу ___."
"Офіцери носять кашкети, а солдати прості пілотки.","Офіцери носять кашкети, а солдати ___ прості пілотки."
"Щодня вранці батько їсть пластівці, а ввечері стейк.","Щодня вранці батько їсть пластівці, а ___ ввечері ___ стейк."
Я ненавиджу Марка і ти теж.,Я ненавиджу Марка і ти теж ___.
"США офіційно проголосили незалежність від Велико-Британії у 1783 році, а Україна від Радянського Союза у 1991 році.","США офіційно проголосили незалежність від Велико-Британії у 1783 році, а Україна ___ від Радянського Союза у 1991 році."
"Я вмію керувати човном, але не літаком.","Я вмію керувати човном, але не ___ літаком."
"Я розмовляю голосніше, ніж Іван.","Я розмовляю голосніше, ніж Іван ___."
"Моя мати хоче новий комп'ютер, але ще не знає, який.","Моя мати хоче новий комп'ютер, але ___ ще не знає, який ___."
"Мені подобаються майже всі страви з цього індійського ресторану, а моїй дівчині тільки одна.","Мені подобаються майже всі страви з цього індійського ресторану, а моїй дівчині ___ тільки одна ___."
"У минулому році ми вирощували тільки картоплю, але у цьому році і картоплю, і огірки.","У минулому році ми вирощували тільки картоплю, але у цьому році ___ і картоплю, і огірки."
"Добрі студенти завжди роблять домашне завдання, а погані студенти ніколи.","Добрі студенти завжди роблять домашне завдання, а погані студенти ніколи ___."
"Ми поїдемо до парку машиною, а вони велосипедом.","Ми поїдемо до парку машиною, а вони ___ велосипедом."
"Щодня вранці батько їсть пластівці, і ввечері також.","Щодня вранці батько їсть пластівці, і ___ ввечері ___ також."
"Демократи голосують за законопроєкт, а республиканці проти.","Демократи голосують за законопроєкт, а республиканці ___ проти ___."
"Розмоляю українською, але не дуже добре.","Розмоляю українською, але не дуже добре ___."
"Я приготував питання не тільки до Радослава, але й до Яни.","Я приготував питання не тільки до Радослава, але й ___ до Яни."
"В Америці ми прикрашаемо ялку на Різдво, а в Россії на Новий рік.","В Америці ми прикрашаемо ялку на Різдво, а в Россії ___ на Новий рік."
"Хочу поїхати за кордон, але не знаю куди.","Хочу поїхати за кордон, але не знаю куди ___."
"Закон в США забороняє володіння наркотиками, не вживання.","Закон в США забороняє володіння наркотиками, ___ не вживання ___."
"Він сумнівається, що колись виграє у лото, але все одно сподівається.","Він сумнівається, що колись виграє у лото, але все одно сподівається ___."
"Я поставив йому три питання, і ти теж.","Я поставив йому три питання, і ти теж ___."
"Я про все шкодую, а батько ні про що.","Я про все шкодую, а батько ні про що ___."
"Я волію слухати його старі пісні, а не нові.","Я волію слухати його старі пісні, а ___ не ___ нові ___."
"Мій брат думає, що краще полювати з луком, ніж з гвинтівкою.","Мій брат думає, що краще полювати з луком, ніж ___ з гвинтівкою."
"Я зробив канапку учора вранці, й потім ще раз ввечері.","Я зробив канапку учора вранці, й потім ще раз ___ ввечері."
"Я сьогодні розмовляю голосніше, ніж Іван учора.","Я сьогодні розмовляю голосніше, ніж Іван ___ учора."
"До піци я завжди додаю цібулю, а моя дівчина перець.","До піци я завжди додаю цібулю, а моя дівчина ___ перець."
"У 1950-ому році у Детройті мешкало понад 1,8 мільйона осіб, а вже у 2000-ому році менше мільйона.","У 1950-ому році у Детройті мешкало понад 1,8 мільйона осіб, а вже у 2000-ому році ___ менше мільйона."
"Я розбив чашку, а сестра тарілку.","Я розбив чашку, а сестра ___ тарілку."
"Він добре готує суп з м'ясом, а вона без мяса.","Він добре готує суп з м'ясом, а вона ___ без мяса."
"Мені учора щось снилося, але не памятаю що.","Мені учора щось снилося, але не памятаю що ___."
"Вони прийшли до мене не у середу, а у четверг.","Вони прийшли до мене не у середу, а ___ у четверг."
"Ми вчимося мовам, а наші друзі бізнесу.","Ми вчимося мовам, а наші друзі ___ бізнесу."
"Віра й Олена читають газету, а Борис книгу.","Віра й Олена читають газету, а Борис ___ книгу."
"Я поставив йому три питання, і ти теж.","Я поставив йому три питання, і ти теж ___."
"Це речення вважається в англійській мові неправильним, але в українській правильним.","Це речення вважається в англійській мові неправильним, але ___ в українській ___ правильним."
"Федір часто знайомиться з новими людьми, а Олена рідко.","Федір часто знайомиться з новими людьми, а Олена ___ рідко."
"Мої друзі поїдуть туда літаком, а я машиною.","Мої друзі поїдуть туда літаком, а я ___ машиною."
"Перша людина з Радянського Союза полетіла у космос 12 квітня, 1961, а перша з США 5 травня 1961.","Перша людина з Радянського Союза полетіла у космос 12 квітня, 1961, а перша ___ з США ___ 5 травня 1961."
"Я не їм стільки, як він.","Я не їм стільки, як він ___."
"Як тільки він поверне мою книгу сьогодні, то мені байдуже о котрій годині.","Як тільки він поверне мою книгу сьогодні, то мені байдуже о котрій годині ___."
"Ми хочемо піти на екскурсію до музею, а ви до театру.","Ми хочемо піти на екскурсію до музею, а ви ___ до театру."
Батькові.,Батькові ___.
"Я поставив йому три питання, а їй тільки два.","Я поставив йому три питання, а ___ їй тільки два ___."
"У дитинстві я грав у баскетбол, а мій приятель у бейсбол.","У дитинстві я грав у баскетбол, а ___ мій приятель ___ у бейсбол."
"Я добре розумію математику, але не біологію.","Я добре розумію математику, але ___ не ___ біологію."
"Я не вмію танцювати танґо, але хочу навчитися.","Я не вмію танцювати танґо, але ___ хочу навчитися ___."
"Вони можуть бігати швидше, ніж я.","Вони можуть бігати швидше, ніж я ___."
"Хоч ми хотіли порушити закон, ми не наважилися.","Хоч ми хотіли порушити закон, ми не наважилися ___."
"Незнайомий дав мені подарунок, але не знаю за що.","Незнайомий дав мені подарунок, але не знаю за що ___."
"Ми дуже хочемо подорожувати Україною, але зараз не можемо.","Ми дуже хочемо подорожувати Україною, але зараз не можемо ___."
"Я розмовляю голосніше англійскою, ніж українською.","Я розмовляю голосніше англійскою, ніж ___ українською."
Кожен рік він випадково розбиває чашку і його мати теж.,Кожен рік він випадково розбиває чашку і його мати теж ___.
"Чоловік описує якесь місто, але нам неясно, яке.","Чоловік описує якесь місто, але нам неясно, яке ___."
"Перший космонавт з Радянського Союза полетів у космос 12 квітня, 1961, а перший з США 5 травня 1961.","Перший космонавт з Радянського Союза полетів у космос 12 квітня, 1961, а перший ___ з США ___ 5 травня 1961."
"Я хотів чай з Китаю, не з Індії.","Я хотів чай з Китаю, ___ не ___ з Індії."
"У зоопарку я люблю дивитися на слонів, і мої сестри теж.","У зоопарку я люблю дивитися на слонів, і мої сестри теж ___."
Чому?,Чому ___?
"Жуков вів свою армію на Берлін з півночі, а Конєв з півдня.","Жуков вів свою армію на Берлін з півночі, а Конєв ___ з півдня."
"Його вбили, але не знаю чому.","Його вбили, але не знаю чому ___."
"Сьогодні підемо в бар, але мені ще не сказали коли.","Сьогодні підемо в бар, але мені ще не сказали коли ___."
"Кордон Фінландії з Росією довгий, з Норвегією короткий, а з Швецією - десь посередині.","Кордон Фінландії з Росією довгий, ___ з Норвегією короткий, а ___ з Швецією - десь посередині."
"Григорій готує макарони, а Олена песто.","Григорій готує макарони, а Олена ___ песто."
"Він сумнівається, що колись виграє у лото, але все одно сподівається.","Він сумнівається, що колись виграє у лото, але все одно сподівається ___."
"Щось купили на ринку, але ще не сказали що.","Щось купили на ринку, але ще не сказали що ___."
"Я не можу бачити без окуларів, а моя дівчина може.","Я не можу бачити без окуларів, а моя дівчина може ___."
"Він придумав мелодію песни, а вона текст.","Він придумав мелодію песни, а вона ___ текст ___."
"Іван грає у футбол щодня, а я раз на місяць.","Іван грає у футбол щодня, а я ___ раз на місяць."
"Іван щодня грає у футбол, а я в теніс.","Іван щодня грає у футбол, а я ___ в теніс."
"Він має уродини у червні, і вона теж.","Він має уродини у червні, і вона теж ___."
"Я його люблю, але не так сильно.","Я його люблю, але ___ не так сильно."
"Я волію їсти зрази з яловичини, а ти з свинини.","Я волію їсти зрази з яловичини, а ти ___ з свинини."
"Вона вбила його, але чим не знаємо.","Вона вбила його, але чим ___ не знаємо."
"По понеділкам я ходжу з лекції до магазину вранці, а по п'ятницям ввечері.","По понеділкам я ходжу з лекції до магазину вранці, а по п'ятницям ___ ввечері."
"В англійській мові неможливо зробити складний іменник з 20-и слів, а в німецкій можливо.","В англійській мові неможливо зробити складний іменник з 20-и слів, а в німецкій ___ можливо ___."
"Лідія каже, що Іван видалив файли випадково, а Марія каже, що навмисно.","Лідія каже, що Іван видалив файли випадково, а Марія каже, що ___ навмисно."
"Він добре розуміє математику, й біологію також.","Він добре розуміє математику, й ___ біологію також."
"Моя дружина завжди приймає душ вранці, а я ввечері.","Моя дружина завжди приймає душ вранці, а я ___ ввечері."
"Я люблю пиво, а ти вино.","Я люблю пиво, а ти ___ вино."
"Максимові подобається чай, а Галині кава.","Максимові подобається чай, а Галині ___ кава."
"Щороку я перечитуваю ""Володара перснів"", а моя сестра ""Гобіта"".","Щороку я перечитуваю ""Володара перснів"", а моя сестра ___ ""Гобіта""."
"У понеділок ми читали першу частину роману, а у вівторок другу.","У понеділок ми читали першу частину роману, а у вівторок ___ другу ___."
"Іван посміхається, і Михайло знає чому?","Іван посміхається, і Михайло знає чому ___?"
"Григорій мешкає у Львові, а Дмитро у Києві.","Григорій мешкає у Львові, а Дмитро ___ у Києві."
"Ми дуже хочемо подорожувати по Україні, але зараз не можемо.","Ми дуже хочемо подорожувати по Україні, але зараз не можемо ___."
"Краще втратити цілий день, ніж цілий тиждень.","Краще втратити цілий день, ніж ___ цілий тиждень."
Багато?,Багато ___?
"Я не вмію готувати так добре, як ти.","Я не вмію готувати так добре, як ти ___."
"Батько не їсть зелену цібулю, тільки червону.","Батько не їсть зелену цібулю, ___ тільки червону ___."
"Ми прийшли сюди тому, що ми хотіли.","Ми прийшли сюди тому, що ми хотіли ___."
"Я хотів кращу шапку, не цю.","Я хотів кращу шапку, ___ не ___ цю ___."
"Я приправлю суп паприкою, а ти чорним перцем.","Я приправлю суп паприкою, а ти ___ чорним перцем."
"Я поставив йому три питання, і тобі теж.","Я поставив йому три питання, і ___ тобі ___ теж."
"Коти бавляться малими іграшками, а пси великими.","Коти бавляться малими іграшками, а пси ___ великими ___."
"Вони ненавидять наш дім, але люблять свій.","Вони ненавидять наш дім, але ___ люблять свій ___."
"Вони сміються, але не знаємо над ким.","Вони сміються, але не знаємо над ким ___."
"Він має уродини у червні, а вона у жовтні.","Він має уродини у червні, а вона ___ у жовтні."
"Моя дочка хоче стати не просто простою бізнесменкою, а найбагатшою у світі.","Моя дочка хоче стати не просто простою бізнесменкою, а ___ найбагатшою ___ у світі."
"Мені треба прибрати кімнату для гостей сьогодні, а тобі завтра.","Мені треба прибрати кімнату для гостей сьогодні, а тобі ___ завтра."
"Я не вмію танцювати, а мій брат плавати.","Я не вмію танцювати, а мій брат ___ плавати."
"Мені подобається ця пісня, але не знаю чому.","Мені подобається ця пісня, але не знаю чому ___."
"Чоловік описує якесь місто, але нам незрозуміло, яке.","Чоловік описує якесь місто, але нам незрозуміло, яке ___."
"Я не готую так добре, як ти.","Я не готую так добре, як ти ___."
"Журавлі літають швидше, ніж голуби.","Журавлі літають швидше, ніж голуби ___."
"Я їм більше фруктів, ніж Михайло.","Я їм більше фруктів, ніж Михайло ___."
"Я їм більше фруктів, ніж овочів.","Я їм більше фруктів, ніж ___ овочів."
"Ніколи не хочу користуватися духовкою, тому що важко.","Ніколи не хочу користуватися духовкою, тому що ___ важко."
"Моя мати працює не тільки вдень, а і ввечері.","Моя мати працює не тільки вдень, а і ___ ввечері."
Тоді яке?!,Тоді яке ___?!
"Ці квитки на концерт було куплено для нас, а не для вас.","Ці квитки на концерт було куплено для нас, а ___ не ___ для вас."
"Я спочатку приправлю суп паприкою, а потім чорним перцем.","Я спочатку приправлю суп паприкою, а потім ___ чорним перцем."
"Вони купили надувний замок, але не ясно кому.","Вони купили надувний замок, але не ясно кому ___."
"Вона вмерла у 1975, а ії чоловік на рік пізніше у 1976.","Вона вмерла у 1975, а ії чоловік ___ на рік пізніше у 1976."
"Він відремонтував моє авто, але я не розумію як.","Він відремонтував моє авто, але я не розумію як ___."
"Вона знає більше про свою країну, ніж він.","Вона знає більше про свою країну, ніж він ___."
"Максимові подобається шоколад, а Галині цукерки.","Максимові подобається шоколад, а Галині ___ цукерки."
"У зоопарку моя мати завжди любить дивитися на тюленів, а мій батько на пінгвінів.","У зоопарку моя мати завжди любить дивитися на тюленів, а мій батько ___ на пінгвінів."
"Завтра я принесу лід, а ти пиво.","Завтра я принесу лід, а ти ___ пиво."
"Моя мати хоче новий комп'ютер, але ще не знає, якого бренду.","Моя мати хоче новий комп'ютер, але ___ ще не знає, якого бренду ___."
"Моя дівчина завжди хоче ходити в кіно, а я николі не хочу.","Моя дівчина завжди хоче ходити в кіно, а я николі не хочу ___."
"Іван пише книгу, а Микола музику.","Іван пише книгу, а Микола ___ музику."
"Учора тут падав дощ, а не сніг.","Учора тут падав дощ, а ___ не сніг."
"Я більше п'ю віскі, ніж він горілку.","Я більше п'ю віскі, ніж він ___ горілку."
"Вона встала й вийшла, але ії чоловік не знав чому.","Вона встала й вийшла, але ії чоловік не знав чому ___."
"У дитинстві я їв багато морозива, але зараз мало.","У дитинстві я їв багато морозива, але зараз ___ мало ___."
"Я був на канікулах у Франції, сестра в Ірландії, а мої батьки у Швеції.","Я був на канікулах у Франції, сестра ___ в Ірландії, а мої батьки ___ у Швеції."
"Сорочка мені трошки завелика, а штани замалі.","Сорочка мені трошки завелика, а штани ___ замалі."
"Данило та Павло використовують у спортзалі великі гантелі, а Іван малі.","Данило та Павло використовують у спортзалі великі гантелі, а Іван ___ малі ___."
