"Жуков вів свою армію на Берлін з півночі, а Конєв з півдня.","Жуков вів свою армію на Берлін з півночі, а Конєв вів свою армію на Берлін з півдня."
"Я приготував питання не тільки Радославу, але й Яні.","Я приготував питання не тільки Радославу, але й я приготував питання Яні."
"Я не готую так добре, як ти.","Я не готую так добре, як ти готуєш."
"На цій плантації вирощують, збирають, і обробляють алое, а на цій тютюн.","На цій плантації вирощують, збирають, і обробляють алое, а на цій плантації вирощують, збирають, і обробляють тютюн."
"Моя дочка хоче стати не просто простою бізнесменкою, а найбагатшою у світі.","Моя дочка хоче стати не просто простою бізнесменкою, а моя дочка хоче стати найбагатшою бізнесменкою у світі."
"Вона мене не любить, а я ії.","Вона мене не любить, а я ії не люблю."
"Я не вмію танцювати, а мій брат плавати.","Я не вмію танцювати, а мій брат не вміє плавати."
"Розмоляю українською, але не дуже добре.","Розмоляю українською, але не дуже добре розмоляю українською."
"Лідія переїде в Харків, а ії сестра в Одесу.","Лідія переїде в Харків, а ії сестра переїде в Одесу."
"Я не вмію готувати так добре, як ти.","Я не вмію готувати так добре, як ти вмієш готувати."
"Ми вчимося мовам, а наші друзі бізнесу.","Ми вчимося мовам, а наші друзі вчаться бізнесу."
"Я поставив йому три питання, і ти теж.","Я поставив йому три питання, і ти теж поставив йому три питання."
Я ненавиджу Марка і ти теж.,Я ненавиджу Марка і ти теж ненавиджиш Марка.
"Мені подобаються майже всі страви з цього індійського ресторану, і моїй дівчині теж.","Мені подобаються майже всі страви з цього індійського ресторану, і моїй дівчині теж подобаються майже всі страви з цього індійського ресторану."
"Він придумав мелодію песни, а вона текст.","Він придумав мелодію песни, а вона придумав текст песни."
"Я поставив йому три питання, а їй тільки два.","Я поставив йому три питання, а я поставив їй тільки два питання."
Тоді яке?!,Тоді яке морозиво хочеш?!
"У 1950-ому році у Детройті мешкало понад 1,8 мільйона осіб, а вже у 2000-ому році менше мільйона.","У 1950-ому році у Детройті мешкало понад 1,8 мільйона осіб, а вже у 2000-ому році у Детройті мешкало менше мільйона."
"Ми поїдемо до парку машиною, а вони велосипедом.","Ми поїдемо до парку машиною, а вони поїдуть велосипедом."
"Вона вмерла у 1975, а ії чоловік на рік пізніше у 1976.","Вона вмерла у 1975, а ії чоловік вмер на рік пізніше у 1976."
"Вони зараз розмовляють українською мовою, не російською.","Вони зараз розмовляють українською мовою, вони зараз не розмовляють російською."
"Я розмовляю голосніше, ніж Іван.","Я розмовляю голосніше, ніж Іван розмовляє."
"Демократи голосують за законопроєкт, а республиканці проти.","Демократи голосують за законопроєкт, а республиканці голосують проти законопроєкту."
"Я підготую матеріали на понеділок, а ти на вівторок.","Я підготую матеріали на понеділок, а ти підготуєш матеріали на вівторок."
"Незнайомий дав мені подарунок, але не знаю за що.","Незнайомий дав мені подарунок, але не знаю за що він дав мені подарунок."
"Він завжди замовляє холодні страви, а вона гарячі.","Він завжди замовляє холодні страви, а вона завжди замовляє гарячі страви."
"Іван пише книгу, а Микола музику.","Іван пише книгу, а Микола пише музику."
"Іван посміхається, і Михайло знає чому?","Іван посміхається, і Михайло знає чому Іван посміхається?"
"Павло грає на скрипці, Данило на віолончелі а Петро роялі.","Павло грає на скрипці, Данило грає на віолончелі а Петро грає роялі."
"Учора тут падав дощ, а не сніг.","Учора тут падав дощ, а учора тут падав не сніг."
"Лідія каже, що Іван видалив файли випадково, а Марія каже, що навмисно.","Лідія каже, що Іван видалив файли випадково, а Марія каже, що Іван видалив файли навмисно."
