"Журавлі літають швидше, ніж голуби.","Журавлі літають швидше, ніж голуби літають."
"Я поставив йому три питання, і ти теж.","Я поставив йому три питання, і ти теж поставила йому три питання."
"Вони ненавидять наш дім, але люблять свій.","Вони ненавидять наш дім, але вони люблять свій дім."
"Іван щодня грає у футбол, а я в теніс.","Іван щодня грає у футбол, а я щодня граю в теніс."
"Я приготував питання не тільки Радославу, але й Яні.","Я приготував питання не тільки Радославу, але й я приготував питання Яні."
"Я не хотів, але учора ми ходили в кіно.","Я не хотів ходити в кіно, але учора ми ходили в кіно."
"Він має уродини у червні, і вона теж.","Він має уродини у червні, і вона теж має уродини у червні."
"Чи не можеш відповісти, чи просто просто не хочеш?","Чи не можеш відповісти, чи просто просто не хочеш відповісти?"
"Я приготував питання не тільки до Радослава, але й до Яни.","Я приготував питання не тільки до Радослава, але й я приготував питання до Яни."
"Моя дівчина завжди хоче ходити в кіно, а я николі не хочу.","Моя дівчина завжди хоче ходити в кіно, а я николі не хочу ходити в кіно."
Тоді яке?!,Тоді яке морозиво хочеш?!
"Там я уперше спробував сало, й ти теж.","Там я уперше спробував сало, й ти там уперше спробувала сало теж."
"Я поставив йому три питання, а їй тільки два.","Я поставив йому три питання, а я поставив їй тільки два питання."
"Я не їм стільки, як він.","Я не їм стільки, як він їсть."
"Я волію слухати його старі пісні, а не нові.","Я волію слухати його старі пісні, а я не волію слухати його нові пісні."
"Павло грає на скрипці, Данило на віолончелі а Петро роялі.","Павло грає на скрипці, Данило грає на віолончелі а Петро грає роялі."
"Віра й Олена читають газету, а Борис книгу.","Віра й Олена читають газету, а Борис читає книгу."
"Данило та Павло використовують у спортзалі великі гантелі, а Іван малі.","Данило та Павло використовують у спортзалі великі гантелі, а Іван використовує у спортзалі малі гантелі."
"У 1950-ому році у Детройті мешкало понад 1,8 мільйона осіб, а вже у 2000-ому році менше мільйона.","У 1950-ому році у Детройті мешкало понад 1,8 мільйона осіб, а вже у 2000-ому році у Детройті мешкало менше мільйона."
"Лідія каже, що Іван видалив файли випадково, а Марія каже, що навмисно.","Лідія каже, що Іван видалив файли випадково, а Марія каже, що Іван видалив файли навмисно."
"На 5-ому каналі прогноз погоди обіцяє трошки дощу, а на 8-ому каналі реальний ураган.","На 5-ому каналі прогноз погоди обіцяє трошки дощу, а на 8-ому каналі прогноз погоди обіцяє реальний ураган."
"Вони сміються, але не знаємо над ким.","Вони сміються, але не знаємо над ким вони сміються."
"Вона встала й вийшла, але ії чоловік не знав чому.","Вона встала й вийшла, але ії чоловік не знав чому вона встала й вийшла."
"Вони можуть бігати швидше, ніж я.","Вони можуть бігати швидше, ніж я можу бігати."
"Ніколи не хочу користуватися духовкою, тому що важко.","Ніколи не хочу користуватися духовкою, тому що користуватися духовкою важко."
"Я в'їхав велосипедом у машину не два рази, а три.","Я в'їхав велосипедом у машину не два рази, а я в'їхав велосипедом у машину три рази."
"Ми вчимося мовам, а наші друзі бізнесу.","Ми вчимося мовам, а наші друзі вчаться бізнесу."
"Григорій готує макарони, а Олена песто.","Григорій готує макарони, а Олена готує песто."
"Я не можу бачити без окуларів, а моя дівчина може.","Я не можу бачити без окуларів, а моя дівчина може бачити без окуларів."
