"Іван пише книгу, а Микола музику.","Іван пише книгу, а Микола ___ музику."
"Максимові подобається шоколад, а Галині цукерки.","Максимові подобається шоколад, а Галині ___ цукерки."
"Там я уперше спробував сало, й ти теж.","Там я уперше спробував сало, й ти ___ теж."
"Закон в США забороняє володіння наркотиками, не вживання.","Закон в США забороняє володіння наркотиками, ___ не вживання ___."
"Я не вмію танцювати, а мій брат плавати.","Я не вмію танцювати, а мій брат ___ плавати."
"Я волію слухати його старі пісні, а не нові.","Я волію слухати його старі пісні, а ___ не ___ нові ___."
"Я не їм стільки, як він.","Я не їм стільки, як він ___."
"Ми дуже хочемо подорожувати Україною, але зараз не можемо.","Ми дуже хочемо подорожувати Україною, але зараз не можемо ___."
"Ми дуже хочемо подорожувати по Україні, але зараз не можемо.","Ми дуже хочемо подорожувати по Україні, але зараз не можемо ___."
"У минулому році ми вирощували тільки картоплю, але у цьому році і картоплю, і огірки.","У минулому році ми вирощували тільки картоплю, але у цьому році ___ і картоплю, і огірки."
"Він говорить з чужим акцентом, але ми не знаємо чому.","Він говорить з чужим акцентом, але ми не знаємо чому ___."
"Ми хочемо піти на екскурсію до музею, а ви до театру.","Ми хочемо піти на екскурсію до музею, а ви ___ до театру."
Багато?,Багато ___?
"Я поставив йому три питання, і ти теж.","Я поставив йому три питання, і ти теж ___."
"Він добре розуміє математику, й біологію також.","Він добре розуміє математику, й ___ біологію також."
"Офіцери носять кашкети, а солдати прості пілотки.","Офіцери носять кашкети, а солдати ___ прості пілотки."
"Я зробив одну канапку уранці, й потім ще одну увечері.","Я зробив одну канапку уранці, й потім ще одну ___ увечері."
"Моя дівчина завжди хоче ходити в кіно, а я николі не хочу.","Моя дівчина завжди хоче ходити в кіно, а я николі не хочу ___."
"Журавлі літають швидше, ніж голуби.","Журавлі літають швидше, ніж голуби ___."
"Незнайомий дав мені подарунок, але не знаю за що.","Незнайомий дав мені подарунок, але не знаю за що ___."
"Лідія каже, що Іван видалив файли випадково, а Марія каже, що навмисно.","Лідія каже, що Іван видалив файли випадково, а Марія каже, що ___ навмисно."
"Учора тут падав дощ, а не сніг.","Учора тут падав дощ, а ___ не сніг."
"Я їм більше фруктів, ніж овочів.","Я їм більше фруктів, ніж ___ овочів."
"До піци я завжди додаю цібулю, а моя дівчина перець.","До піци я завжди додаю цібулю, а моя дівчина ___ перець."
"Я їм більше фруктів, ніж Михайло.","Я їм більше фруктів, ніж Михайло ___."
"Я розмовляю голосніше англійскою, ніж українською.","Я розмовляю голосніше англійскою, ніж ___ українською."
"На Різдво моя сестра готує вареники з картоплею, а я з м'ясом.","На Різдво моя сестра готує вареники з картоплею, а ___ я ___ з м'ясом."
"Він сумнівається, що колись виграє у лото, але все одно сподівається.","Він сумнівається, що колись виграє у лото, але все одно сподівається ___."
"Я більше п'ю віскі, ніж він горілку.","Я більше п'ю віскі, ніж він ___ горілку."
"Я не хотів, але учора ми ходили в кіно.","Я не хотів ___, але учора ми ходили в кіно."
Батькові.,Батькові ___.
"Перша людина з Радянського Союза полетіла у космос 12 квітня, 1961, а перша з США 5 травня 1961.","Перша людина з Радянського Союза полетіла у космос 12 квітня, 1961, а перша ___ з США ___ 5 травня 1961."
"У дитинстві я грав у баскетбол, а мій приятель у бейсбол.","У дитинстві я грав у баскетбол, а ___ мій приятель ___ у бейсбол."
"Вона встала й вийшла, але ії чоловік не знав чому.","Вона встала й вийшла, але ії чоловік не знав чому ___."
"Я приправлю суп паприкою, а ти чорним перцем.","Я приправлю суп паприкою, а ти ___ чорним перцем."
"Він сумнівається, що колись виграє у лото, але все одно сподівається.","Він сумнівається, що колись виграє у лото, але все одно сподівається ___."
"Ми поїдемо до парку машиною, а вони велосипедом.","Ми поїдемо до парку машиною, а вони ___ велосипедом."
"Чи не можеш відповісти, чи просто просто не хочеш?","Чи не можеш відповісти, чи просто просто не хочеш ___?"
"Іван щодня грає у футбол, а я в теніс.","Іван щодня грає у футбол, а я ___ в теніс."
"Він має уродини у червні, і вона теж.","Він має уродини у червні, і вона теж ___."
"Я збираюся купити машину, а ти продати.","Я збираюся купити машину, а ти ___ продати ___."
"Я розбив чашку, а сестра тарілку.","Я розбив чашку, а сестра ___ тарілку."
"Перший космонавт з Радянського Союза полетів у космос 12 квітня, 1961, а перший з США 5 травня 1961.","Перший космонавт з Радянського Союза полетів у космос 12 квітня, 1961, а перший ___ з США ___ 5 травня 1961."
"Мені учора щось снилося, але не памятаю що.","Мені учора щось снилося, але не памятаю що ___."
"Він має уродини у червні, а вона у жовтні.","Він має уродини у червні, а вона ___ у жовтні."
"Іра не така модна, як Юля.","Іра не така модна, як Юля ___."
"Добрі студенти завжди роблять домашне завдання, а погані студенти ніколи.","Добрі студенти завжди роблять домашне завдання, а погані студенти ніколи ___."
"Іван грає у футбол щодня, а я раз на місяць.","Іван грає у футбол щодня, а я ___ раз на місяць."
"У зоопарку я люблю дивитися на слонів, і мої сестри теж.","У зоопарку я люблю дивитися на слонів, і мої сестри теж ___."
"Краще втратити цілий день, ніж цілий тиждень.","Краще втратити цілий день, ніж ___ цілий тиждень."
"Григорій готує макарони, а Олена песто.","Григорій готує макарони, а Олена ___ песто."
"По понеділкам я ходжу з лекції до магазину вранці, а по п'ятницям ввечері.","По понеділкам я ходжу з лекції до магазину вранці, а по п'ятницям ___ ввечері."
"Я його люблю, але не так сильно.","Я його люблю, але ___ не так сильно."
"Щось купили на ринку, але ще не сказали що.","Щось купили на ринку, але ще не сказали що ___."
"Я добре розумію математику, але не біологію.","Я добре розумію математику, але ___ не ___ біологію."
"Максимові подобається чай, а Галині кава.","Максимові подобається чай, а Галині ___ кава."
"У дитинстві я їв багато морозива, але зараз мало.","У дитинстві я їв багато морозива, але зараз ___ мало ___."
"Подруга завжди рекомендує мені нову музику, але я ще слухаю стару.","Подруга завжди рекомендує мені нову музику, але я ще слухаю стару ___."
"Ці квитки на концерт було куплено для нас, а не для вас.","Ці квитки на концерт було куплено для нас, а ___ не ___ для вас."
"У зоопарку моя мати завжди любить дивитися на тюленів, а мій батько на пінгвінів.","У зоопарку моя мати завжди любить дивитися на тюленів, а мій батько ___ на пінгвінів."
"Я приготував питання не тільки Радославу, але й Яні.","Я приготував питання не тільки Радославу, але й ___ Яні."
"Ми вчимося мовам, а наші друзі бізнесу.","Ми вчимося мовам, а наші друзі ___ бізнесу."
"Сьогодні підемо в бар, але мені ще не сказали коли.","Сьогодні підемо в бар, але мені ще не сказали коли ___."
"Він добре готує суп з м'ясом, а вона без мяса.","Він добре готує суп з м'ясом, а вона ___ без мяса."
"Лідія переїде в Харків, а ії сестра в Одесу.","Лідія переїде в Харків, а ії сестра ___ в Одесу."
"Я підготую матеріали на понеділок, а ти на вівторок.","Я підготую матеріали на понеділок, а ти ___ на вівторок."
"Я зробив канапку учора вранці, й потім ще раз ввечері.","Я зробив канапку учора вранці, й потім ще раз ___ ввечері."
"Павло грає на скрипці, Данило на віолончелі а Петро роялі.","Павло грає на скрипці, Данило ___ на віолончелі а Петро ___ роялі."
"Коти бавляться малими іграшками, а пси великими.","Коти бавляться малими іграшками, а пси ___ великими ___."
"Мені подобається ця пісня, але не знаю чому.","Мені подобається ця пісня, але не знаю чому ___."
"Чоловік описує якесь місто, але нам незрозуміло, яке.","Чоловік описує якесь місто, але нам незрозуміло, яке ___."
"Я поставив йому три питання, і ти теж.","Я поставив йому три питання, і ти теж ___."
"Я люблю пиво, а ти вино.","Я люблю пиво, а ти ___ вино."
"Сорочка мені трошки завелика, а штани замалі.","Сорочка мені трошки завелика, а штани ___ замалі."
"Демократи голосують за законопроєкт, а республиканці проти.","Демократи голосують за законопроєкт, а республиканці ___ проти ___."
"Вони ненавидять наш дім, але люблять свій.","Вони ненавидять наш дім, але ___ люблять свій ___."
"Я вмію керувати човном, але не літаком.","Я вмію керувати човном, але не ___ літаком."
Чому?,Чому ___?
"Ніколи не хочу користуватися духовкою, тому що важко.","Ніколи не хочу користуватися духовкою, тому що ___ важко."
"Я розмовляю голосніше, ніж Іван.","Я розмовляю голосніше, ніж Іван ___."
"Моя мати хоче новий комп'ютер, але ще не знає, якого бренду.","Моя мати хоче новий комп'ютер, але ___ ще не знає, якого бренду ___."
"Чоловік описує якесь місто, але нам неясно, яке.","Чоловік описує якесь місто, але нам неясно, яке ___."
"Я не вмію танцювати танґо, але хочу навчитися.","Я не вмію танцювати танґо, але ___ хочу навчитися ___."
"Вона знає більше про свою країну, ніж він.","Вона знає більше про свою країну, ніж він ___."
Кожен рік він випадково розбиває чашку і його мати теж.,Кожен рік він випадково розбиває чашку і його мати теж ___.
"Я поставив йому три питання, і тобі теж.","Я поставив йому три питання, і ___ тобі ___ теж."
"Я спочатку приправлю суп паприкою, а потім чорним перцем.","Я спочатку приправлю суп паприкою, а потім ___ чорним перцем."
"Я волію їсти зрази з яловичини, а ти з свинини.","Я волію їсти зрази з яловичини, а ти ___ з свинини."
"США офіційно проголосили незалежність від Велико-Британії у 1783 році, а Україна від Радянського Союза у 1991 році.","США офіційно проголосили незалежність від Велико-Британії у 1783 році, а Україна ___ від Радянського Союза у 1991 році."
"Вони можуть бігати швидше, ніж я.","Вони можуть бігати швидше, ніж я ___."
"Він придумав мелодію песни, а вона текст.","Він придумав мелодію песни, а вона ___ текст ___."
"Моя мати працює не тільки вдень, а і ввечері.","Моя мати працює не тільки вдень, а і ___ ввечері."
Тоді яке?!,Тоді яке ___?!
"Іван посміхається, і Михайло знає чому?","Іван посміхається, і Михайло знає чому ___?"
"Хочу поїхати за кордон, але не знаю куди.","Хочу поїхати за кордон, але не знаю куди ___."
"Моя мати хоче новий комп'ютер, але ще не знає, який.","Моя мати хоче новий комп'ютер, але ___ ще не знає, який ___."
"У 1950-ому році у Детройті мешкало понад 1,8 мільйона осіб, а вже у 2000-ому році менше мільйона.","У 1950-ому році у Детройті мешкало понад 1,8 мільйона осіб, а вже у 2000-ому році ___ менше мільйона."
"Вона вмерла у 1975, а ії чоловік на рік пізніше у 1976.","Вона вмерла у 1975, а ії чоловік ___ на рік пізніше у 1976."
"Він завжди замовляє холодні страви, а вона гарячі.","Він завжди замовляє холодні страви, а вона ___ гарячі ___."
"Я в'їхав велосипедом у машину не два рази, а три.","Я в'їхав велосипедом у машину не два рази, а ___ три ___."
"Федір часто знайомиться з новими людьми, а Олена рідко.","Федір часто знайомиться з новими людьми, а Олена ___ рідко."
"Вони сміються, але не знаємо над ким.","Вони сміються, але не знаємо над ким ___."
"Я не готую так добре, як ти.","Я не готую так добре, як ти ___."
"Я приготував питання не тільки до Радослава, але й до Яни.","Я приготував питання не тільки до Радослава, але й ___ до Яни."
"Іван щодня грає у футбол, і я теж.","Іван щодня грає у футбол, і я теж ___."
"Мій брат думає, що краще полювати з луком, ніж з гвинтівкою.","Мій брат думає, що краще полювати з луком, ніж ___ з гвинтівкою."
"Моя дружина завжди приймає душ вранці, а я ввечері.","Моя дружина завжди приймає душ вранці, а я ___ ввечері."
"Мої друзі поїдуть туда літаком, а я машиною.","Мої друзі поїдуть туда літаком, а я ___ машиною."
"Вони прийшли до мене не у середу, а у четверг.","Вони прийшли до мене не у середу, а ___ у четверг."
"Щодня вранці батько їсть пластівці, а ввечері стейк.","Щодня вранці батько їсть пластівці, а ___ ввечері ___ стейк."
"Григорій мешкає у Львові, а Дмитро у Києві.","Григорій мешкає у Львові, а Дмитро ___ у Києві."
"Я не можу бачити без окуларів, а моя дівчина може.","Я не можу бачити без окуларів, а моя дівчина може ___."
"Його вбили, але не знаю чому.","Його вбили, але не знаю чому ___."
"Там я уперше спробував сало, а ти зрази.","Там я уперше спробував сало, а ти ___ зрази."
"Віра й Олена читають газету, а Борис книгу.","Віра й Олена читають газету, а Борис ___ книгу."
"Вона мене не любить, а я ії.","Вона мене не любить, а я ії ___."
"Батько не їсть зелену цібулю, тільки червону.","Батько не їсть зелену цібулю, ___ тільки червону ___."
"Він відремонтував моє авто, але я не розумію як.","Він відремонтував моє авто, але я не розумію як ___."
"Мені треба прибрати кімнату для гостей сьогодні, а тобі завтра.","Мені треба прибрати кімнату для гостей сьогодні, а тобі ___ завтра."
"На 5-ому каналі прогноз погоди обіцяє трошки дощу, а на 8-ому каналі реальний ураган.","На 5-ому каналі прогноз погоди обіцяє трошки дощу, а на 8-ому каналі ___ реальний ураган."
"Хоч ми хотіли порушити закон, ми не наважилися.","Хоч ми хотіли порушити закон, ми не наважилися ___."
"Я був на канікулах у Франції, сестра в Ірландії, а мої батьки у Швеції.","Я був на канікулах у Франції, сестра ___ в Ірландії, а мої батьки ___ у Швеції."
"Мені подобаються майже всі страви з цього індійського ресторану, а моїй дівчині тільки одна.","Мені подобаються майже всі страви з цього індійського ресторану, а моїй дівчині ___ тільки одна ___."
"В Україні зараз борються з ворогами, а зараз в Америці одне з одним.","В Україні зараз борються з ворогами, а зараз в Америці ___ одне з одним."
"Моя дочка хоче стати не просто простою бізнесменкою, а найбагатшою у світі.","Моя дочка хоче стати не просто простою бізнесменкою, а ___ найбагатшою ___ у світі."
"Завтра я принесу лід, а ти пиво.","Завтра я принесу лід, а ти ___ пиво."
"Щодня вранці батько їсть пластівці, і ввечері також.","Щодня вранці батько їсть пластівці, і ___ ввечері ___ також."
"У понеділок ми читали першу частину роману, а у вівторок другу.","У понеділок ми читали першу частину роману, а у вівторок ___ другу ___."
"Я поставив йому три питання, а їй тільки два.","Я поставив йому три питання, а ___ їй тільки два ___."
